time,Lx,V,pressure,U,T,work_cum,dS_IG,delta_a,alpha,alpha_over_T,PV_gamma,T_V_gamma_minus1,impulse_events
133.5,13.35,5340,1.0442913001,6345.86501813,0.463472466997,1829.36938992,1.60778325028,4.92209880161,-1.01035666666,-2.18064337923,1703689.40133,141.596149749,53
133.7,13.34,5336,1.17959220673,6350.77103958,0.463830779987,1834.08775875,3.74125184746,6.45300631988,-1.5469848693,-3.33652421543,1922021.59451,141.634845282,48
133.9,13.33,5332,0.989323147427,6354.58188717,0.464109106571,1838.04505134,1.36842121997,4.59219890552,-0.781351316121,-1.68405589078,1609984.66116,141.649001418,44
134.1,13.32,5328,0.951636685067,6358.34435569,0.464383899773,1841.85159808,1.25418130347,4.38879602475,-0.626327503145,-1.34912702383,1546719.41065,141.661976999,44
134.3,13.31,5324,1.03599367554,6362.42822647,0.464682166701,1845.99557278,1.93592011112,5.04327354349,-0.95940276084,-2.06530578494,1681720.61857,141.682008088,50
134.5,13.3,5320,1.02024126638,6366.44531004,0.464975555802,1850.07653785,1.78149126665,4.90905362231,-0.891970050236,-1.91892140224,1654076.55603,141.700443793,41
134.7,13.29,5316,1.02005499147,6370.19814313,0.465249645277,1854.15675781,1.20291587219,4.63971129541,-0.886878203181,-1.90680321744,1651702.67618,141.712893487,50
134.9,13.28,5312,1.1621982335,6374.89302254,0.465592537433,1858.80555075,3.21647307864,6.14580734459,-1.45092794315,-3.11745206674,1879505.73368,141.746188056,49
135.1,13.27,5308,1.09565936222,6379.32416376,0.46591616738,1863.18818819,2.63781911381,5.61121318199,-1.18007195498,-2.53367885643,1769675.9318,141.773498663,57
135.3,13.26,5304,1.10700348084,6383.58434556,0.466227311244,1867.61620212,2.2593473726,5.48103188302,-1.22085008767,-2.61944671752,1785753.50877,141.796894953,53
135.5,13.25,5300,1.20296936396,6388.00818336,0.466550407783,1872.42807957,2.59884116269,6.02394802178,-1.60011021554,-3.4308499933,1938121.57734,141.82381159,56
135.7,13.24,5296,1.26071396663,6393.15068809,0.466925992411,1877.47093544,4.12630711467,6.96876102226,-1.8262563004,-3.91280657984,2028600.48437,141.866558945,58
135.9,13.23,5292,0.773334552951,6396.65956341,0.467182264345,1880.56427365,0.615916357943,3.38100448952,0.127870832501,0.273781612734,1242797.79568,141.872940767,38
136.1,13.22,5288,0.959976255605,6400.89491155,0.467491594475,1884.40417867,2.16065002939,4.84965657268,-0.614308432321,-1.31448724392,1540799.87769,141.895330627,43
136.3,13.21,5284,1.05772026672,6405.09113493,0.467798067114,1888.63505974,2.06579671836,5.19694022369,-1.00071684386,-2.13990784878,1695543.12697,141.916740868,53
136.5,13.2,5280,0.825120453466,6408.5219269,0.468048636204,1891.93554155,0.419419609795,3.49673804343,-0.0659460699725,-0.1409334878,1321013.40191,141.921088193,39
136.7,13.19,5276,1.15608709736,6413.01879409,0.468377066469,1896.55988994,2.68655061493,5.88222591314,-1.38535872045,-2.9588225024,1848552.82507,141.94893771,49
136.9,13.18,5272,0.824646590094,6416.48330508,0.468630098239,1899.8584763,0.471825446388,3.51963827225,-0.0551272828686,-0.117666726456,1316922.45667,141.953829346,39
137.1,13.17,5268,1.11375601875,6421.04557399,0.468963305141,1904.31350038,2.80359757456,5.76934137083,-1.20707246559,-2.57483139545,1776368.27296,141.982899033,48
137.3,13.16,5264,1.00757113313,6425.02892104,0.469254230283,1908.34378491,1.55777208714,4.76104907669,-0.777702026262,-1.65782880174,1604977.1392,141.999053692,44
137.5,13.15,5260,1.20023354946,6429.67772354,0.469593757197,1913.14471911,2.96439953563,6.19249446691,-1.54369196707,-3.28848117621,1909451.66413,142.029800661,48
137.7,13.14,5256,1.05865099942,6433.95873401,0.469906422291,1917.37932311,2.16929351857,5.25362982272,-0.972619350884,-2.07050381068,1682073.90253,142.05230495,54
137.9,13.13,5252,0.870501414573,6437.54452361,0.470168311686,1920.86132877,0.679361007715,3.80133071759,-0.215541119836,-0.458561669718,1381372.08952,142.059353387,44
138.1,13.12,5248,1.13581036826,6442.24632795,0.470511709608,1925.40457024,3.04194064852,5.97398787004,-1.27218352961,-2.70481673004,1800095.47187,142.090918106,49
138.3,13.11,5244,1.02608584662,6446.30258846,0.47080796001,1929.50891363,1.65827277971,4.88482577906,-0.828565266293,-1.76043334275,1624132.66921,142.108128138,50
138.5,13.1,5240,1.31953301714,6451.29638076,0.471172683375,1934.78704569,3.63746906367,6.99134479302,-1.9975524898,-4.24117523821,2085958.86469,142.145886142,60
138.7,13.09,5236,0.915880089171,6455.16103927,0.471454940058,1938.45056605,1.22915696847,4.24283901269,-0.37818050853,-0.802396405811,1446010.17041,142.158647423,43
138.9,13.08,5232,0.948005496758,6458.90608246,0.471728460595,1942.24258804,0.965356336672,4.24727602326,-0.502232829429,-1.06497385149,1494825.21274,142.168670691,45
139.1,13.07,5228,1.08414480023,6463.1984344,0.472041954017,1946.57916724,2.11491624137,5.33457688989,-1.04222495552,-2.20864087152,1707313.42789,142.190632278,49
139.3,13.06,5224,0.994239801028,6466.9717421,0.472317538862,1950.55612644,1.00464721797,4.45133327275,-0.678025567689,-1.43594801091,1563734.76591,142.201065864,43
139.5,13.05,5220,1.22977196343,6471.71590476,0.472664030438,1955.4752143,3.04879472735,6.35961526668,-1.61545260622,-3.4190139971,1931710.73232,142.232733271,54
139.7,13.04,5216,1.17403802504,6475.7160519,0.472956182581,1960.1713664,1.4630501875,5.38789701512,-1.38774987896,-2.93511043832,1841809.89157,142.247932274,52
139.9,13.03,5212,1.16310523571,6480.11988516,0.473277818081,1964.82378734,2.30544223107,5.74316485564,-1.33933159129,-2.83086760855,1822327.19281,142.271885823,58
140.1,13.02,5208,1.4038191489,6485.18624961,0.473647841777,1970.43906394,3.69259809794,7.36358454083,-2.29722009808,-4.85195447851,2196659.7281,142.31026033,57
140.3,13.01,5204,1.46404191297,6490.30200132,0.474021472489,1976.29523159,3.78304541045,7.64870567686,-2.53295396144,-5.34564942288,2287962.96241,142.349585524,66
140.5,13,5200,1.17542299296,6494.6198376,0.47433682717,1980.99692356,2.0870787182,5.69134118407,-1.37350490078,-2.89659488671,1834564.93327,142.3712856,53
140.7,12.99,5196,1.22538193823,6499.68019135,0.474706411872,1985.89845131,3.63987641386,6.6287278037,-1.56837405974,-3.30516881681,1910088.01103,142.409138563,58
140.9,12.98,5192,1.11525344385,6504.14430036,0.475032449632,1990.35946509,2.37105874154,5.58695709028,-1.12284808389,-2.36454067409,1736193.18025,142.433801846,51
141.1,12.97,5188,1.06282678034,6507.8697857,0.475304541755,1994.61077221,0.805278290631,4.63394999534,-0.908464646378,-1.9118789537,1652452.94439,142.442179163,52
141.3,12.96,5184,1.36874460118,6512.8726288,0.475669926147,2000.08575061,3.48101529255,7.1301567375,-2.12731363996,-4.4739658356,2125351.37642,142.478397863,61
141.5,12.95,5180,1.3571566089,6517.50306442,0.476008111629,2005.51437705,2.68516878894,6.70633451767,-2.07589889597,-4.36260754913,2104648.45793,142.50634236,59
141.7,12.94,5176,1.26425048952,6522.15023275,0.47634751919,2010.57137901,2.70794183812,6.34646378679,-1.69929546095,-3.56861534905,1958049.09369,142.534529408,64
141.9,12.93,5172,1.13496385148,6525.21366572,0.476571258086,2015.11123441,-0.627244459307,4.24099889433,-1.17756592524,-2.47149275115,1755548.73349,142.527999905,51
142.1,12.92,5168,1.04448528921,6529.48959894,0.476883552362,2019.28917557,1.90706394698,5.08709080387,-0.811157579017,-1.70151237401,1613515.60234,142.547853027,50
142.3,12.91,5164,1.0249717498,6534.18067478,0.477226166724,2023.38906257,2.7656589954,5.41925806279,-0.728182225637,-1.52641192322,1581329.17969,142.5766493,47
142.5,12.9,5160,1.16286806451,6539.17676389,0.477591057836,2028.04053483,3.391789452,6.27074175347,-1.27465264002,-2.66994060692,1791760.4518,142.611972837,48
142.7,12.89,5156,1.2470689562,6543.06849738,0.47787529195,2033.02881065,1.06753639512,5.49827337614,-1.60653988766,-3.36283928371,1919016.23727,142.623092426,61
142.9,12.88,5152,1.44847306233,6547.8379954,0.478223633903,2038.8227029,2.89279056285,7.17678922425,-2.4072912057,-5.03565298654,2226059.90232,142.653228441,63
143.1,12.87,5148,1.25076099373,6552.02413832,0.478529370313,2043.82574688,1.66101977351,5.79763680411,-1.61149387993,-3.36867273545,1919722.96063,142.670535205,53
143.3,12.86,5144,1.32403014764,6555.46180542,0.47878044153,2049.12186747,0.0867124578068,5.33762593389,-1.89995883398,-3.9693708567,2029548.68554,142.671438751,60
143.5,12.85,5140,1.04204789856,6560.62678873,0.479157667889,2053.29005906,3.68280399688,5.93214074331,-0.767157437376,-1.60168476404,1595240.67186,142.709818945,50
143.7,12.84,5136,0.984773303562,6566.1635657,0.479562048328,2057.22915228,4.44408921116,6.06941118793,-0.532634215375,-1.1111364591,1505605.844,142.756146589,45
143.9,12.83,5132,1.19404651739,6570.97774028,0.479913653248,2062.00533834,2.92320735347,6.17855928271,-1.36438470849,-2.84402138846,1823191.66096,142.786627919,55
144.1,12.82,5128,0.989817889755,6575.02133227,0.480208978401,2065.9646099,1.305724981,4.58609961151,-0.54250762194,-1.1300798545,1509391.82358,142.800245283,52
144.3,12.81,5124,1.25765837775,6579.3815501,0.480527428432,2070.99524341,1.95392151883,5.96923528063,-1.60901745276,-3.34955028521,1915334.16987,142.820625095,54
144.5,12.8,5120,1.05292393299,6583.90061752,0.4808574801,2075.20693915,2.27269613618,5.30416361546,-0.785096186312,-1.63326089133,1601450.79337,142.844333452,48
144.7,12.79,5116,1.01698199286,6587.50852098,0.481120984588,2079.27486712,0.366969787333,4.24443648773,-0.636533035238,-1.32338312884,1544771.17199,142.848161984,43
144.9,12.78,5112,1.25206390501,6591.60449415,0.481420135418,2084.28312274,1.37113265401,5.66814140029,-1.57216823087,-3.26670351675,1899377.27512,142.86246768,63
145.1,12.77,5108,1.03985906035,6597.43286637,0.481845812618,2088.44255898,4.95606818397,6.54644210027,-0.71806988003,-1.49090680823,1575406.48133,142.914188706,48
145.3,12.76,5104,0.993452401247,6602.06532237,0.48218414566,2092.41636858,2.45980295528,5.15947147516,-0.527015471176,-1.09335911535,1503135.64385,142.939865913,43
145.5,12.75,5100,1.02745436639,6607.68873366,0.482594853466,2096.52618605,4.50099925468,6.28105224354,-0.657640951016,-1.36329864479,1552552.04976,142.986862553,51
145.7,12.74,5096,1.24531828897,6612.91499955,0.48297655562,2101.50745921,3.66320503825,6.74981618117,-1.52355029187,-3.15574855994,1879299.78966,143.025122871,51
145.9,12.73,5092,1.10107443372,6617.68552814,0.483324972841,2105.91175694,2.70614060259,5.71177163514,-0.941243051547,-1.94813528453,1659449.35892,143.053393711,49
146.1,12.72,5088,1.31538447891,6621.97000547,0.483637891139,2111.17329486,1.68843953649,6.07786708056,-1.79338974431,-3.70932496193,1979845.11988,143.071035538,54
146.3,12.71,5084,1.08889619664,6627.1834512,0.484018656967,2115.52887964,3.59648290575,6.09566490351,-0.88221917817,-1.82341385463,1636800.38059,143.108620998,48
146.5,12.7,5080,1.10885396851,6631.78194108,0.484354509281,2119.96429552,2.31277790501,5.5552319054,-0.956742025424,-1.97597797785,1664615.27527,143.132796167,51
146.7,12.69,5076,1.09316048994,6636.18672044,0.48467621388,2124.33693748,1.90087122211,5.29364326725,-0.888863902443,-1.83454225175,1638903.12118,143.152668786,57
146.9,12.68,5072,1.01658043799,6640.86376401,0.48501780339,2128.40325923,2.45053108919,5.25445442011,-0.577410850398,-1.19091350491,1522090.55061,143.178291884,48
147.1,12.67,5068,1.0880964302,6645.17812141,0.485332903989,2132.75564495,1.69078923036,5.17271498366,-0.858357581965,-1.76916979694,1627028.13336,143.195973688,52
147.3,12.66,5064,0.822346276107,6649.31374761,0.485634950892,2136.04503005,1.31130037774,3.92600036187,0.209625831972,0.431787377756,1228035.41586,143.209688407,40
147.5,12.65,5060,1.11987354775,6654.42943754,0.486008577091,2140.52452425,3.31701357471,6.09097157705,-0.975281647826,-2.00748858967,1670141.16753,143.24438648,48
147.7,12.64,5056,1.0776642446,6659.13780833,0.486352454596,2144.83518122,2.46574517529,5.50945423965,-0.801083446004,-1.64770783669,1605074.70014,143.270185192,52
147.9,12.63,5052,1.32981372824,6663.99999035,0.486707565757,2150.15443614,2.76921452133,6.66656088219,-1.80437886072,-3.70866919403,1978015.61259,143.299164596,59
148.1,12.62,5048,1.32837745438,6668.95050216,0.487069128116,2155.46794595,2.93755417087,6.7437707118,-1.79325890584,-3.68310089391,1973272.54351,143.329912056,67
148.3,12.61,5044,1.21038018421,6673.91027888,0.48743136714,2160.30946669,2.94328558234,6.27563736567,-1.31586064562,-2.7005848679,1795616.55791,143.360726123,57
148.5,12.6,5040,0.636866907,6678.08255505,0.487736090787,2162.85693432,1.31547463266,3.18887165475,0.983404518154,2.01689363229,943552.877302,143.374500331,39
148.7,12.59,5036,1.16037201816,6682.07687486,0.488027817329,2167.49842239,0.939741510306,5.099970997,-1.10565118444,-2.26622685107,1716880.69166,143.384341085,58
148.9,12.58,5032,1.12210978483,6686.61123501,0.488358985905,2171.98686153,2.03496154557,5.48189393843,-0.947533787252,-1.94089839009,1658070.79654,143.405653041,53
149.1,12.57,5028,1.25794645394,6691.39155882,0.488708118523,2177.01864735,2.52620019004,6.26591936821,-1.48559556227,-3.0409284184,1856326.09714,143.432114099,60
149.3,12.56,5024,1.2110815015,6696.83317628,0.489105548954,2181.86297335,3.8655489058,6.73421928221,-1.29260182184,-2.64386122804,1784799.44335,143.472613816,55
149.5,12.55,5020,1.42455185863,6702.28085211,0.48950342186,2187.56118079,3.86309891256,7.58843905999,-2.14076322736,-4.37511466011,2096610.6729,143.513099289,61
149.7,12.54,5016,1.08697185172,6707.20105061,0.489862770276,2191.90906819,2.7715141267,5.70505102522,-0.784852523967,-1.60277642881,1597647.0583,143.542151936,45
149.9,12.53,5012,1.36540085293,6712.19927879,0.490227817615,2197.37067161,2.91751256638,6.8913167149,-1.89308854085,-3.86308891083,2004219.45573,143.572741379,62
150.1,12.52,5008,1.19189498049,6717.4880424,0.490614084312,2202.13825153,3.49630646846,6.48224186507,-1.19347825667,-2.43357926355,1747210.3398,143.609407928,52
150.3,12.51,5004,1.07806136175,6721.36075981,0.49089692958,2206.45049697,0.597689864729,4.60556503955,-0.732847627118,-1.49330494869,1578237.34637,143.615676973,52
150.5,12.5,5000,1.37501355956,6726.26595883,0.491255182503,2211.95055121,2.68919463476,6.8206533334,-1.91545431311,-3.90052475485,2010282.01922,143.643886763,64
150.7,12.49,4996,1.22780183281,6730.68823255,0.491578164808,2216.86175854,1.69370847481,5.74352391607,-1.32125019827,-2.68865561366,1792664.39781,143.661656695,56
150.9,12.48,4992,1.23416377679,6735.482537,0.491928318507,2221.79841365,2.43823758642,6.13566634421,-1.34136189376,-2.72771337355,1799549.33188,143.687241887,52
151.1,12.47,4988,1.41088393658,6741.25484179,0.492349900803,2227.4419494,4.41197677411,7.81484206774,-2.04253727487,-4.15032504997,2054480.53172,143.733549725,67
151.3,12.46,4984,1.16744270925,6745.73633301,0.492677208078,2232.11172023,1.77631993661,5.54463248282,-1.06314126585,-2.15860306029,1697718.31325,143.752198084,58
151.5,12.45,4980,1.19539568588,6751.23417918,0.493078745193,2236.89330298,3.825795282,6.66723298114,-1.16938681122,-2.37256860046,1736043.44272,143.79237069,56
151.7,12.44,4976,1.15629540976,6755.81098797,0.49341301402,2241.51848462,1.94428740636,5.58419339102,-1.00738460145,-2.0423578647,1677011.68137,143.812790903,54
151.9,12.43,4972,1.41269935723,6761.08187531,0.493797975117,2247.16928205,3.33776926663,7.29833867852,-2.02745133721,-4.10743267552,2046138.125,143.84785316,70
152.1,12.42,4968,1.07512157539,6765.75733891,0.494139449234,2251.46976835,2.11862180754,5.34701918741,-0.671555583812,-1.35951036424,1555106.8078,143.870113076,47
152.3,12.41,4964,0.977613789894,6770.324566,0.494473018259,2255.38022351,1.88727489142,4.8433469032,-0.27611981491,-0.558600713604,1412169.86728,143.88994518,40
152.5,12.4,4960,1.1835275959,6775.10569938,0.494822210004,2260.11433389,2.30741299829,5.87546671802,-1.09433334209,-2.21234937928,1707318.38174,143.914195948,53
152.7,12.39,4956,0.99282749703,6779.66841372,0.495155449439,2264.08564388,1.85355290463,4.88879797121,-0.326083631392,-0.658769676833,1430296.1169,143.933679634,44
152.9,12.38,4952,1.14686231433,6784.94528027,0.49554084723,2268.67309314,3.2826382521,6.21349803716,-0.936631482626,-1.89085491846,1649981.24927,143.968191674,54
153.1,12.37,4948,1.24767462049,6789.51887533,0.495874881342,2273.66379162,1.85023031002,5.90787219739,-1.33427713468,-2.69166021121,1792603.16659,143.987647729,61
153.3,12.36,4944,0.987975022254,6793.92407853,0.496196616895,2277.61569171,1.49869090587,4.6953043552,-0.290101161579,-0.584839221961,1417566.37075,144.003409107,53
153.5,12.35,4940,1.2425482921,6798.51192305,0.496531691721,2282.58588488,1.85479852162,5.89084866799,-1.30300414969,-2.62509719604,1780429.81476,144.022917974,60
153.7,12.34,4936,1.29858111429,6803.51148386,0.49689683639,2287.78020933,2.67117860495,6.52113697209,-1.52157616048,-3.06328259642,1858208.03731,144.051018212,54
153.9,12.33,4932,1.14431332232,6808.37583567,0.497252106023,2292.35746262,2.38588078911,5.76321372089,-0.898861910062,-1.80830431279,1635247.14909,144.076121813,53
154.1,12.32,4928,1.1283834969,6813.0032656,0.497590071984,2296.87099661,1.8967570263,5.45702093319,-0.829591001716,-1.66778413714,1610304.07165,144.096082106,49
154.3,12.31,4924,1.10714065533,6817.8729469,0.497945730858,2301.29955923,2.37093695451,5.60873893356,-0.739057628466,-1.4847434444,1577851.78651,144.121036262,45
154.5,12.3,4920,1.22458412119,6823.02985874,0.498322367714,2306.19789572,2.93433538734,6.36002885322,-1.20311702127,-2.41524750816,1742865.18665,144.151926181,51
154.7,12.29,4916,1.25293678546,6828.08625261,0.498691663206,2311.20964286,2.71891855267,6.36714711481,-1.31075323891,-2.6293576585,1780801.92754,144.180554305,59
154.9,12.28,4912,1.41121532691,6833.67285841,0.499099682911,2316.85450417,3.76774476536,7.52457286828,-1.93796706869,-3.88451368361,2003044.27116,144.220235161,63
155.1,12.27,4908,0.976528134638,6837.95422677,0.499412374143,2320.7606167,1.13924389348,4.47488692033,-0.193518560018,-0.387613867355,1384179.30031,144.232235515,44
155.3,12.26,4904,1.28195157684,6842.99242845,0.499780340962,2325.88842301,2.64222896297,6.44785427307,-1.40965259759,-2.82158301652,1814634.05404,144.260071578,58
155.5,12.25,4900,0.983293925315,6847.12104554,0.500081875952,2329.82159871,0.809983468734,4.33811163462,-0.20949454433,-0.419046826225,1389985.13633,144.268605884,51
155.7,12.24,4896,1.48545135187,6852.73391681,0.500491813965,2335.76340412,3.76483514135,7.82530290215,-2.21243163042,-4.42232621688,2096979.16396,144.308280307,63
155.9,12.23,4892,1.74655011642,6859.30960063,0.500972071328,2342.74960459,5.67158031833,9.82614189636,-3.25045807895,-6.49141347317,2462210.23707,144.368068909,81
156.1,12.22,4888,1.33346986777,6864.41811008,0.5013451731,2348.08348406,2.72673169966,6.70040457282,-1.59189511917,-3.17642967437,1877306.57771,144.396822356,61
156.3,12.21,4884,1.21333573415,6869.14964591,0.501690742471,2352.93682699,1.96165010966,5.8371456935,-1.10560986607,-2.20452697437,1705848.32633,144.417511542,59
156.5,12.2,4880,0.891804351375,6873.26010873,0.501990951558,2356.5040444,0.711867481367,3.92446158531,0.186001241117,0.370637906864,1252091.18225,144.425020219,44
156.7,12.19,4876,1.28867646793,6878.32884254,0.502361148302,2361.65875027,2.60850471532,6.46463446589,-1.39590065591,-2.77970376347,1806827.64317,144.452537691,54
156.9,12.18,4872,1.20026366173,6883.16993337,0.50271471906,2366.45980492,2.14210668043,5.87754451182,-1.03645368445,-2.06243870361,1680565.55243,144.475138988,59
157.1,12.17,4868,1.16377403271,6887.86921968,0.503057933076,2371.11490105,1.84729865795,5.58407736607,-0.884791062788,-1.75942557378,1627244.99767,144.494632614,58
157.3,12.16,4864,0.919615253716,6891.80481527,0.503345370674,2374.79336206,0.317616406179,3.83828611512,0.097309479819,0.193380684377,1284089.93958,144.497984528,43
157.5,12.15,4860,1.29708024113,6896.63557807,0.503698187121,2379.98168303,2.0842832136,6.23780295597,-1.40704016093,-2.79439781932,1808675.37499,144.519982603,54
157.7,12.14,4856,1.23051747076,6901.64448697,0.504064014532,2384.90375291,2.42480629052,6.14388394598,-1.13497504483,-2.25246599439,1713505.8084,144.545578863,65
157.9,12.13,4852,1.43651765203,6907.20031089,0.504469786072,2390.64982352,3.49558212668,7.50877697188,-1.95295304515,-3.8728559102,1997617.28545,144.582486214,61
158.1,12.12,4848,1.55039741491,6912.83929346,0.504881631132,2396.85141318,3.64523006217,8.0412487243,-2.40226615468,-4.76001938221,2153016.64567,144.620983628,65
158.3,12.11,4844,1.53508729797,6918.72142922,0.505311234971,2402.99176237,4.11110864108,8.2168555024,-2.33471974653,-4.62232475573,2128825.03528,144.664413502,67
158.5,12.1,4840,1.36424002367,6924.08440569,0.50570292183,2408.44872246,3.06841706028,7.00806663813,-1.6450901655,-3.25433655788,1889294.77136,144.696836851,57
158.7,12.09,4836,1.37338741316,6929.78421046,0.506119209061,2413.94227212,3.71949648558,7.37528408258,-1.67547930996,-3.31180601572,1899343.65298,144.73614977,63
158.9,12.08,4832,1.41163396279,6935.21673855,0.506515975646,2419.58880797,3.17632215759,7.25476363851,-1.82223555263,-3.59899711198,1949546.6929,144.769730107,62
159.1,12.07,4828,1.35705910222,6940.7188928,0.506917827403,2425.01704438,3.29901822726,7.09990470309,-1.59775045174,-3.15314221203,1871590.64056,144.804615845,61
159.3,12.06,4824,1.28468210235,6945.80638381,0.507289394085,2430.15577279,2.46676293884,6.38963280253,-1.30214179585,-2.5678022563,1769325.91657,144.830706324,60
159.5,12.05,4820,1.65840172119,6951.91818135,0.507735771352,2436.78937967,4.47069075224,8.90253869498,-2.79074114796,-5.49886099968,2280874.92208,144.878003944,73
159.7,12.04,4816,1.68336305331,6957.7442638,0.508161281318,2443.52283188,3.89158042335,8.71017475438,-2.88409230926,-5.67792238726,2312004.03699,144.919187448,69
159.9,12.03,4812,1.49591300845,6963.70296978,0.508596477489,2449.50648392,4.13644957025,8.08653563103,-2.12782964888,-4.18551937362,2051708.7153,144.962975168,68
160.1,12.02,4808,1.37560607429,6968.94155002,0.508979079026,2455.00890822,2.7053467107,6.87887163953,-1.64029139844,-3.2239205982,1884089.4448,144.991620644,58
160.3,12.01,4804,1.20009818891,6974.60967647,0.50939305262,2459.80930097,3.53456909317,6.60014608658,-0.932019637043,-1.83041072724,1641427.77605,145.029054843,55
160.5,12,4800,1.2883138582,6980.2761058,0.509806902264,2464.9625564,3.51586894187,6.94494216628,-1.27851283456,-2.50885575188,1759639.65555,145.06630058,55
160.7,11.99,4796,1.49636789767,6985.5504104,0.510192112942,2470.948028,2.73194632168,7.37876286952,-2.10445827324,-4.12639275502,2040971.81128,145.095248351,70
160.9,11.98,4792,1.33169271135,6990.82144772,0.510577084993,2476.27479884,2.71139224843,6.71062369075,-1.43958637303,-2.8205913265,1813838.87254,145.123984043,56
161.1,11.97,4788,1.39125805435,6996.2353634,0.510972492214,2481.83983106,2.9768714839,7.0855431203,-1.67162744284,-3.27272896028,1892334.58958,145.155539872,68
161.3,11.96,4784,1.36233802898,7001.21207195,0.511335967861,2487.28918317,2.10729938796,6.52650711201,-1.54979855764,-3.03195878381,1850419.36545,145.177882095,61
161.5,11.95,4780,1.42767442969,7006.46525898,0.511719636209,2492.99988089,2.6343031739,7.0582170312,-1.80503000248,-3.52870361162,1936462.13285,145.205816608,68
161.7,11.94,4776,1.212143964,7011.55786853,0.512091576726,2497.84845675,2.30664603658,6.02936089427,-0.936751342715,-1.82992983644,1641829.54555,145.230281013,51
161.9,11.93,4772,1.38007678354,7016.94629782,0.51248512254,2503.36876388,2.87025843314,6.99070708991,-1.60227779798,-3.12768736421,1866683.29786,145.260728876,56
162.1,11.92,4768,1.19686781576,7021.76218354,0.512836852435,2508.15623515,1.73939193431,5.67918964973,-0.863303931622,-1.68396650553,1616614.98461,145.279183549,55
162.3,11.91,4764,1.27073029124,7026.84654986,0.513208190904,2513.23915631,2.2496787469,6.23705702862,-1.15269070906,-2.24686180503,1713982.18648,145.303055763,53
162.5,11.9,4760,1.75034346213,7032.35259627,0.513610326926,2520.24053016,3.05711165916,8.57092327987,-3.06487686758,-5.9696563986,2357589.55049,145.335502247,68
162.7,11.89,4756,1.53678505411,7038.27987709,0.51404322795,2526.38767038,3.8617500328,8.13141079106,-2.20412997378,-4.28963625596,2067043.12795,145.376499072,69
162.9,11.88,4752,1.44959653965,7043.07441046,0.514393398369,2532.18605653,1.64365641327,6.64358438686,-1.84905101412,-3.59584823567,1947038.45996,145.393951845,66
163.1,11.87,4748,1.40815364211,7049.37304398,0.514853421266,2537.8186711,4.55256976866,7.97547354623,-1.67684003005,-3.25838272814,1888721.36598,145.442303157,60
163.3,11.86,4744,1.23289997606,7054.46798176,0.515225531826,2542.75027101,2.19910941683,6.06422806717,-0.969290290056,-1.88197280829,1651336.74484,145.465664917,58
163.5,11.85,4740,1.16714343834,7059.99946595,0.515629525705,2547.41884476,3.03213226775,6.23141819504,-0.699934001533,-1.35796782762,1561066.7333,145.497882269,51
163.7,11.84,4736,1.40550081163,7064.89161856,0.515986825779,2553.04084801,1.77823655398,6.53923219947,-1.64707958582,-3.19320178174,1877229.0096,145.516779906,58
163.9,11.83,4732,1.34752867682,7070.47241952,0.516394421525,2558.43096271,3.09879527311,6.98968377189,-1.40888281051,-2.7293847388,1797266.90033,145.549717223,59
164.1,11.82,4728,1.36854376947,7075.73892652,0.516779062702,2563.90513779,2.47557752019,6.75302560387,-1.48651860825,-2.87757793041,1822724.9495,145.576035671,58
164.3,11.81,4724,1.3004172744,7080.39848382,0.517119375097,2569.10680689,1.28779624935,5.86739436282,-1.20783705954,-2.33647138903,1729547.70277,145.589728418,52
164.5,11.8,4720,1.52357752823,7085.06702965,0.517460343971,2575.201117,1.29269240697,6.76300678653,-2.09446096371,-4.04891169836,2023490.74734,145.603474519,67
164.7,11.79,4716,1.01704052022,7090.37312503,0.5178478765,2579.26927908,2.51139952735,5.36819836865,-0.0621029804455,-0.119970032532,1348842.52702,145.630183695,46
164.9,11.78,4712,1.09541756392,7095.60017045,0.518229635586,2583.65094934,2.34462721536,5.5962780217,-0.369232606015,-0.712750931677,1450736.38379,145.65512364,50
165.1,11.77,4708,1.13175252918,7100.78369554,0.518608216151,2588.17795946,2.24670184399,5.69174287343,-0.508217786788,-0.98032259516,1496737.23866,145.679025954,48
165.3,11.76,4704,1.43896570301,7105.79503653,0.51897422119,2593.93382227,1.90104274681,6.74210709541,-1.73076609756,-3.33615149077,1900331.19673,145.699253918,58
165.5,11.75,4700,1.57110851711,7111.38573509,0.519382539811,2600.21825634,3.00315157707,7.84360544062,-2.25290688488,-4.33936960685,2071902.33348,145.731214547,69
165.7,11.74,4696,1.75672372937,7116.49701714,0.51975584408,2607.24515125,2.06572089863,8.10017985556,-2.98889780183,-5.75264632346,2313397.60379,145.753202768,69
165.9,11.73,4692,1.40092436291,7122.04240303,0.520160853274,2612.84884871,2.88661739577,7.10461826602,-1.55923237717,-2.99876399933,1842233.57757,145.783934443,56
166.1,11.72,4688,1.121935676,7127.08457982,0.520529110416,2617.33659141,1.90499047755,5.47899493945,-0.43681815351,-0.839477978553,1473264.18022,145.804219012,51
166.3,11.71,4684,0.954100278203,7132.61963795,0.520933365319,2621.15299252,2.83767527293,5.29406727035,0.240990865173,0.462793179376,1251090.80768,145.834440156,46
166.5,11.7,4680,1.58202443151,7138.68860915,0.52137661475,2627.48109025,3.8468562914,8.33290607823,-2.26393488094,-4.34407215556,2071522.27636,145.875419045,73
