time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
56.5,17.2,6880,0.672531636904,0.495369230398,5112.2104577,0.373372075497,600.990289862,1232848.63173,135.062295325,82,-0.347693893977,-1.77830916563,0.931807521237,4.76580660266
57,17.175,6870,0.582473281979,0.49671470624,5118.64504781,0.373842028031,606.815022682,1233203.96797,135.101223485,69,0.609857284311,-0.864318003112,-1.63234950045,2.31344135243
57.5,17.15,6860,0.735772970142,0.497959120227,5123.99934714,0.374233081152,614.172752383,1233295.6996,135.111272962,92,-2.00343037077,-2.38436470913,5.35622786049,6.37466660728
58,17.125,6850,0.708699628412,0.499293541156,5130.24113538,0.374688952336,621.259748667,1233597.74615,135.144363075,91,-0.845208039459,-2.10073773044,2.25713225587,5.61003051455
58.5,17.1,6840,0.501831145618,0.500639794864,5136.56429531,0.375150766529,626.278060123,1233915.83433,135.179210597,73,1.30484847063,-0.0186496032573,-3.48033969875,0.0497429058188
59,17.075,6830,0.62905673335,0.502014304492,5143.13654952,0.375630773409,632.568627457,1234290.15508,135.220218567,85,0.281686873231,-1.27730186543,-0.750383056179,3.4025926251
59.5,17.05,6820,0.63956776762,0.503391556466,5149.69562265,0.376109817605,638.964305133,1234657.64855,135.260478588,74,0.163395456566,-1.36865340479,-0.434712342313,3.64129174652
60,17.025,6810,0.669769987512,0.504803172969,5156.56441188,0.376611482024,645.662005008,1235095.66065,135.308464138,89,0.171089352005,-1.65673151879,-0.454588842082,4.40197857988
60.5,17,6800,0.574794977598,0.506167597885,5162.90949843,0.377074897636,651.409954784,1235404.5458,135.34230344,79,0.597136774049,-0.69310082426,-1.58457626451,1.83922873748
61,16.975,6790,0.561755406766,0.507572355028,5169.62443596,0.377565325443,657.027508852,1235798.27305,135.385437451,77,1.09738347058,-0.548859501962,-2.90836199031,1.45462562206
61.5,16.95,6780,0.678826799684,0.509101220317,5177.55941062,0.378144859087,663.815776849,1236479.6159,135.46008062,72,1.14670666418,-1.70490638871,-3.03477890773,4.51206407855
